clientid,income,age,loan,default
854,46839.061093050994,28.733358708676,1498.20031600578,0
855,32151.296855881803,42.9149115667678,4601.94008647427,0
856,40831.801916938304,47.149545804597395,6429.59368808933,0
857,30868.8048203476,58.1365677523427,4618.39218432669,0
858,62988.8264276087,32.4746129391715,6924.90156914655,0
859,65496.7674799263,61.9599347501062,11805.55576878,0
860,63032.6262721792,24.7884375578724,390.33586086627196,0
861,27287.0745440014,18.695798727683695,4509.88142162832,1
862,44299.3717431091,24.3714581453241,5154.909842680399,0
863,44091.3492278196,30.485230318270602,1664.10492654064,0
864,26617.0303151011,28.616509240120607,2727.24168062816,0
865,21856.2335288152,47.7227678541094,1500.6537452812195,0
866,28072.604355402294,54.142548226751394,1.37762959325451,0
867,35950.4884504713,35.4718469656073,2664.92567484772,0
868,28982.1123634465,35.2682511825114,1440.49916760651,0
869,51790.726445615306,41.1508777858689,1281.0357291798,0
870,65000.8196174167,21.699699527584,1114.91482428033,0
871,29761.046012863506,21.8542913463898,3748.25812413245,1
872,23081.4507394098,53.8968184147961,257.661201491859,0
873,60016.7409912683,22.7386025083251,1522.64676811391,0
874,54619.1553631797,53.5978628238663,901.277776817105,0
875,66274.2081028409,36.3746234392747,10257.918392293499,0
876,49380.658629816,45.471049905289,5425.280945064939,0
877,46283.0674648285,48.2885851110332,2166.1230995161,0
878,25554.698524065298,42.7969214715995,4229.9143530557785,0
879,36680.1819228567,22.146262606140198,4849.33378471958,1
880,30383.6763300933,46.8319495972246,2153.60772508337,0
881,67730.44369649139,26.3031469769776,8881.58363601412,1
882,36446.7241382226,40.6168506052345,2927.67544441237,0
883,33648.7389914691,60.97094455920161,1498.1612553260998,0
884,53852.799539454296,42.782855549827204,2089.9094635253896,0
885,61298.218665178894,48.285030242521294,9399.50460218589,0
886,69465.7469564117,20.5852316911332,7983.705373244459,0
887,39102.041714359104,29.3008653833531,4200.697505155999,0
888,29366.582334041603,22.484048533253397,4049.2538652253706,1
889,67949.73806710911,34.4796788198873,1790.3486165291395,0
890,29468.859178014103,22.7896366892383,3703.95304740702,1
891,56839.401896577314,36.5523909307085,9004.80171434867,0
892,38277.9368711635,44.9091980499215,7405.8032096322595,0
893,49664.270719513304,39.94416068634021,5571.456364476229,0
894,49972.0108276233,32.3969839904457,763.9541158786079,0
895,27356.800953857597,63.487873623613304,2983.58332216516,0
896,36840.603656601204,36.6745834872127,6557.94033087167,0
897,51438.814068678796,46.012343159876785,6898.78371916522,0
898,40614.7220451385,20.9326715869829,2649.69535606017,0
899,56738.63732256,63.3739421730861,3210.80704797276,0
900,68004.6862154268,41.5310972742736,2698.04778142586,0
901,44458.6372864433,52.08290527062489,1456.23494449525,0
902,66801.197505556,19.1351382303983,288.64676925315604,0
903,48991.853678599015,18.621307099238,7453.26426764463,1
904,69430.936621502,58.9409142830409,2648.22045208716,0
905,27989.111100323506,27.8009201702662,1770.81827895977,0
906,67675.80477055161,37.7403956875205,4396.0768773955,0
907,47985.7224668376,33.5597739792429,8801.61012677399,1
908,43388.209473341696,35.7043567909859,7007.1542526718,0
909,63182.455666828886,25.5863821250387,3493.22456741209,0
910,20568.891305010802,25.853856789879494,2257.06478222562,0
911,25833.7172260508,19.2075996422209,3716.2546852118,1
912,23087.3014009558,37.6196372602135,423.418399504824,0
913,36124.717833008595,25.0547269559465,6485.05748033896,1
914,57330.619408749,44.44565129932021,1058.0392021630498,0
915,47240.2531234547,55.0097213611007,4286.3456144126785,0
916,55730.6292280555,55.1564379627816,9286.357544938199,0
917,61660.40131822231,48.898758229799604,1684.52656398846,0
918,49746.8874370679,29.36146192858,7354.129522959979,1
919,23973.6875914969,55.2882977472618,95.46072237503591,0
920,28085.479598957998,45.0321259801276,4431.280471397489,0
921,33585.4747379199,60.3773854388855,3933.88301194765,0
922,44179.3851018883,51.3064918876626,5888.3757812673,0
923,56025.41972650219,29.3964444613084,4341.62669876515,0
924,49369.7041459382,51.37341726711021,109.379622752269,0
925,26889.3647403456,62.6251084581017,675.712031078049,0
926,30873.217636253707,38.952739545609795,4076.8767501185,0
927,30608.943237457403,46.47670398280021,2632.5518109756,0
928,54878.0896514654,42.88355929171671,1504.4734617798401,0
929,32423.8068470731,63.189986590296,2961.95236821591,0
930,46608.3690221421,20.4049915121868,1521.8684050770999,0
931,65689.1897018068,28.1087074321695,255.07265595806598,0
932,49054.860270116515,54.0686636208557,1102.24036140034,0
933,20310.5775569566,54.2647477448918,1279.11309760756,0
934,66423.3993319795,18.874357114546,1066.21460111103,0
935,45783.154752571114,63.885043743066504,7492.90982010653,0
936,62887.76266621429,42.8418413973413,6849.48422314614,0
937,51088.2107820362,52.0858715916984,9097.112036065173,0
938,66217.9448455572,19.0816236077808,745.076094530662,0
939,62799.7506107204,35.3614920396358,6752.58607130953,0
940,45789.4875248894,36.298051288351395,4545.15745895782,0
941,59727.4059941992,50.241487954743214,5203.32518145625,0
942,35513.5895474814,60.807017668150394,6983.36074103902,0
943,29178.977587726,63.930734686087796,1664.3860619101804,0
944,67501.69224571441,49.6374590154737,7589.759990371129,0
945,66255.02952840179,28.9600249473006,7475.21228234162,0
946,63558.8640859351,36.3568546553142,9282.92773534658,0
947,63441.7123557068,18.6712893769145,3119.4126781587292,0
948,64983.1542442553,27.291971609462102,9109.774341958058,1
949,56946.64593786,55.4090137514286,11175.8410699241,0
950,52349.8724610545,35.5224991776049,5181.84850071794,0
951,31473.458784166694,27.993409112561498,797.34597206237,0
952,59267.339196521796,34.9126990740187,5085.311918671478,0
953,66809.1732473113,31.054548121523105,1316.1871277160499,0
954,48083.311545196906,39.1573059842922,9193.09526352272,0
955,20629.3472950347,28.3068615505472,3310.41011772524,1
956,25363.331059925298,31.390791157260495,3946.001447086121,1
957,28873.674168717094,62.3285863017663,2224.46976521287,0
958,41430.8552560396,33.6895613595843,5719.278115975721,1
959,53612.1312342584,23.282966454979,5976.89656826076,0
960,51555.7402558625,57.2635917728767,9217.6886691734,0
961,46564.3788967282,50.6512996880338,599.8303239514552,0
962,61200.4274781793,19.2277783197351,406.85186115617205,0
963,29307.3207652196,61.1649569645524,481.842697119885,0
964,67687.1830760501,20.8043047981337,10506.3280331645,1
965,52565.065741073304,55.696529349777784,372.974253343653,0
966,52920.148014091,20.9909665295854,9521.769942117133,1
967,34981.3678348437,23.4877088945359,5502.73603087282,1
968,65210.837095510185,27.5284397248179,12607.951664106298,1
969,60016.079612541915,54.3172402922064,2857.0074135476398,0
970,23066.964680328998,33.0913530015387,1933.35356770978,0
971,52603.878644295,43.8954665251076,2043.08955289918,0
972,20111.3632577471,53.495394564233706,1745.3719220870996,0
973,32759.7002778202,43.8804593579844,5211.32562979067,0
974,30578.020161483397,55.3661617422476,3010.3502403137395,0
975,21211.5893885493,32.6511982483789,931.781052200198,0
976,53746.3265750557,29.350288588088002,9534.660206225592,1
977,45214.109220542,18.2999803973362,1779.72773531897,0
978,58465.0496998802,20.1268885387108,11417.0600895208,1
979,54422.9734851979,58.5713950437494,444.613776925989,0
980,62842.0643904246,62.19707881892101,107.597231536379,0
981,53005.132293328614,45.6872204705141,2539.33674893338,0
982,40749.028178397595,26.854012909811,6207.18616502598,1
983,49804.4108320028,20.039864229969695,7235.19471689825,1
984,37277.2461199202,26.6331468173303,6289.25607587104,1
985,46883.2065397874,30.3998898901045,6342.56790924236,1
986,31763.3691988885,35.602517284918605,3489.40412162135,0
987,61013.1815820932,24.707618969492607,1791.54296221375,0
988,41285.358897876,22.9110705880448,532.100255807783,0
989,39133.891863748395,21.603231470100603,433.458417926463,0
990,62171.8025580049,24.2437830967829,1035.46249645863,0
991,53638.6459530331,44.0273743555881,109.478853603893,0
992,49264.584893826395,58.1195471086539,3051.57426672854,0
993,63114.49698871,48.3510828255676,11890.7571906353,0
994,58165.506219957,45.7291535651311,4155.72376708707,0
995,43029.8032634892,27.2101574214175,6894.16538143413,1
996,21593.6226584017,51.548922783695204,458.093724368234,0
997,49104.7682403587,35.538517334964105,9452.2179473418,0
998,65776.2324134819,39.7981913359836,2805.8637447174797,0
999,36192.1494523995,21.402402616106,7236.173930254241,1
1000,62165.8611856401,19.6025430983864,4739.94895405831,0
1001,50793.35571965201,41.6018864475191,421.640379591623,0
1002,62422.2037894651,32.1452214065939,2841.63342276648,0
1003,63166.99495539071,56.5100399320945,4058.78953380435,0
1004,23717.567853163906,49.325769520830406,1530.09024242426,0
1005,66797.6646730676,21.3804285540245,11921.199536959099,1
1006,30272.203618660602,19.1324464869685,1440.07254888392,0
1007,55741.1956880242,52.6268528900109,3181.78051934063,0
1008,30742.5797148608,26.449336839839802,5685.65364147975,1
1009,20491.564325057,35.134836907498496,1579.1682486472598,0
1010,35620.4186263494,40.8246740507893,3611.29590336632,0
1011,50206.13371627409,33.0311115211807,5826.46289826698,0
1012,67935.45387219639,60.9422627035528,8267.32605257876,0
1013,59223.3966034837,22.939635145478,3901.40208532883,0
1014,32657.2686829604,32.812187960837,1796.27050255779,0
1015,55931.6545771435,23.4413330657408,4053.51993761002,0
1016,23694.7788670659,22.8642844832502,764.297190003271,0
1017,44324.28636820991,23.1808664123528,2672.69202602406,0
1018,34735.4917484336,62.3589558079839,1402.21785398327,0
1019,67064.3447362818,22.583609924186,1091.6248164287802,0
1020,42761.492675636,45.0493739051744,610.65784710333,0
1021,49517.7223277278,31.549317500088396,7337.95043106519,1
1022,54372.1826560795,29.9771178071387,839.1250811884869,0
1023,29941.9683683664,48.3584494683892,3170.045653648689,0
1024,68414.1207765788,51.04678128939121,6154.052456547579,0
1025,23891.244565602403,51.029204678721705,3475.9054232585304,0
1026,47187.571546528496,24.2270476552658,7933.4694490862,1
1027,39819.920940790296,63.384797013364704,3577.44768965771,0
1028,50632.2792428546,53.6232994752936,1262.35606612176,0
1029,39970.2112469822,40.368115155026295,7867.616835630941,0
1030,55176.139604300304,49.45591010246429,7822.936090935409,0
1031,50533.571948763,56.6310642831959,117.712586947864,0
1032,52983.874459750994,42.5880697602406,5567.941087462329,0
1033,31187.6699258573,30.999616120476304,593.1247798263598,0
1034,34909.9822272547,25.568741328083,2852.37179495901,0
1035,53810.847660060994,51.4329729834571,9154.47701536417,0
1036,55478.9673699997,53.7629200383089,6227.54177432686,0
1037,60394.094865769104,57.6864224728197,8293.576747493142,0
1038,36845.7386782393,51.9394795414992,1790.01356619936,0
1039,60264.9406460114,54.7213634261861,2241.3881435993108,0
1040,52981.50859773161,18.306216438300897,3759.93723425993,0
1041,50222.7624226362,21.4227129220963,8734.74061739229,1
1042,59256.555959582314,38.5789446192794,9812.97871741119,0
1043,43203.414224553904,40.901724176947,7730.72757527023,0
1044,46288.7564138509,23.5900381784886,6053.79158149127,1
1045,58176.154927350595,52.17576008895411,9852.1411102884,0
1046,25631.4347311854,47.6355769587681,4778.7005428479715,0
1047,58977.9976452701,30.330982693470997,9442.011609849642,1
1048,25048.015993088506,54.6567751751281,2341.36785790557,0
1049,33436.4890051074,34.669146894011604,5473.98555060076,1
1050,23787.3670458794,36.3117125998251,3041.5529081567797,0
1051,69456.5677712671,48.05355677986521,13190.3658861707,0
1052,65447.6116108708,39.6313519426621,3269.5343268133893,0
1053,68743.3531787246,56.385251584928504,2290.20428885451,0
1054,36052.5775980204,49.499960873275995,2830.17986246731,0
1055,24820.7924701273,38.24401685083279,51.949242778070094,0
1056,26046.384165529198,54.62546357745301,4669.45735259152,0
1057,60850.8024411276,59.9902563230135,7206.852592751371,0
1058,69929.01099612941,51.39444844517861,12427.8357034718,0
1059,53298.496145289406,56.909707329701604,2106.70979061764,0
1060,48818.3823227882,49.296121936291506,2312.4217766474,0
1061,38042.0841556042,32.8389940196648,3495.85630614459,0
1062,42119.8227140121,60.064201827161,1930.56653214215,0
1063,62247.879737988085,39.2296556243673,1870.71508930953,0
1064,62252.088163513705,28.2461758642457,1699.6809718387399,0
1065,36973.0856898241,38.2803032551892,4144.44814361402,0
1066,54217.2367847525,26.629377369768896,8836.775689365999,1
1067,44218.7663214281,58.579258533194704,1693.92017886189,0
1068,33274.0502711385,23.953435258474197,2244.8831092985997,0
1069,54656.5490355715,18.393829551525396,9911.134962918291,1
1070,67593.5170776211,25.405445643235,9864.07802710305,1
1071,39472.7072492242,42.608860772568704,596.481179541814,0
1072,30572.446859441694,48.6518424763344,1847.09424972443,0
1073,50447.699630167306,58.0985400285572,2443.76891476886,0
1074,49198.6526572146,49.192422698717614,483.6201677208849,0
1075,53768.2282086462,25.3775038844906,3696.95324417008,0
1076,52809.54628717151,61.0133191822097,6276.8307367033385,0
1077,38011.7266485468,19.0578916789964,4625.19337762744,1
1078,58910.2917746641,31.013961953576693,3671.9230944370597,0
1079,57914.7310741246,50.611599714960896,6715.85790769023,0
1080,39494.766916614,28.5471422006376,3544.156039399161,0
1081,45918.875250499696,38.6421196153387,1910.32953084278,0
1082,55649.055882822686,19.6645014896058,7660.34617051509,1
1083,27136.6288000718,18.8336203182116,2253.19025276782,0
1084,62724.6361155994,39.8353766053915,9255.13775534296,0
1085,32921.8485788442,43.7330526653677,2553.21277794851,0
1086,28482.6495498419,19.7837881306186,329.450042227758,0
1087,44170.221737586,24.4703706367873,2168.75173497275,0
1088,60664.3716036342,22.364457368850694,5873.410979425699,0
1089,64501.930428668886,33.357946901582196,12147.3142194935,1
1090,28237.5173922628,50.015552088152596,2728.1899444629503,0
1091,67420.59544660151,21.1852940614335,3668.9947836488,0
1092,55642.9933919571,38.9109068377875,2841.69798234271,0
1093,56086.0580927692,34.5792021681555,3990.8507597519397,0
1094,57676.739180460594,20.6656169872731,10504.6681673838,1
1095,62535.6328487396,39.1940755369142,9490.26419041115,0
1096,60686.7685727775,48.3993084896356,10614.130949683,0
1097,25032.300937455097,46.3105889745057,680.9047821836081,0
1098,22228.3452912234,33.359457094688004,2187.21333714559,0
1099,41435.1537520997,34.9257164876908,3702.171427783379,0
1100,43955.4094034247,51.5582860666327,7833.47776141374,0
1101,60063.693094998605,59.1146443360485,6766.29418079942,0
1102,34635.7447491027,18.9473467003554,4859.2352866332,1
1103,63944.3237264641,32.5243454012088,12213.949339898401,1
1104,35403.427334968,34.645415822044,2929.3597040424293,0
1105,53654.079365078396,44.13723421283071,6587.77555584342,0
1106,23508.2307294942,52.6403490179218,4622.84106541178,0
1107,61869.466030038886,36.2273041848093,1040.4936732261099,0
1108,20674.897083081298,23.9998828670941,299.825137750899,0
1109,22127.9241074808,61.188782650511705,1777.82855129135,0
1110,27408.729614689903,37.691731847357,2591.02894660536,0
1111,60720.7960961387,38.82036029454321,3278.1797272838207,0
1112,34760.0193158723,34.260301864240304,28.8825344418559,0
1113,23057.3639203794,46.9718112898991,2487.16518212314,0
1114,42380.995063576804,35.716812186408795,6832.68481654159,0
1115,37887.5493933447,24.4157260977663,5061.77783089573,1
1116,39988.740736153,54.2687055743299,357.088124203472,0
1117,25026.505643036202,62.906922337133395,3845.74184934565,0
1118,43588.0814259872,40.495646783150704,6453.05797893021,0
1119,20897.4266937003,28.0293198991567,2940.4239697461103,1
1120,24904.6246684156,53.31978979613629,3376.90746524937,0
1121,66068.6350357719,35.918783873319605,5626.86933989185,0
1122,36126.231092493996,40.7079118597321,3805.8027214255,0
1123,23626.726788934302,34.2933534532785,2173.7676901031896,0
1124,30200.243256986094,62.7825701418333,4871.67757618979,0
1125,65569.7852419689,62.232158921659,12494.2672598523,0
1126,20617.261009756498,46.5175069789402,2224.06813417899,0
1127,25817.4546225928,21.6304703606293,3682.861931412271,1
1128,21448.8279935904,31.7951883119531,1989.18297633362,0
1129,69370.17763732,52.3746292958967,4605.91877302795,0
1130,34145.7995516248,31.4007989270613,4074.9525911100404,0
1131,52651.25686302781,57.3202461791225,6529.019522377729,0
1132,40069.3383812904,43.313461889512794,3646.05161791101,0
1133,39246.544886846095,48.322055608499795,919.1146400240359,0
1134,56233.7895436212,57.991085652262,9642.09253829297,0
1135,49264.268325641795,19.0065262741409,801.779606017874,0
1136,30451.6361607239,42.1971366778016,475.4205917356549,0
1137,28726.996299810697,34.7514377613552,3675.83341454456,1
1138,20113.2534933276,30.132575557101497,2507.64970973955,1
1139,43434.7754274495,52.20588011154899,3672.10982821562,0
1140,59208.716084249296,30.9311519302428,11479.4378054928,1
1141,69310.9572678804,42.1106091835536,1590.32580358526,0
1142,60567.4244393595,40.0412224857137,571.9329349300431,0
1143,22048.8950423896,53.798252495005705,4199.0243561842,0
1144,66733.7102512829,52.9778436059132,5366.64079316339,0
1145,22209.0095095336,22.0062600099482,4096.783714405129,1
1146,49032.6624060981,54.55607190448789,1777.9531313067498,0
1147,26558.361055795096,57.833364835009,22.327933177844,0
1148,49255.457967519804,36.6181475799531,4951.91577108814,0
1149,30218.1512280367,48.0214726761915,5914.5166623350415,0
1150,56317.082820460186,24.6534822979011,8045.44095322367,1
1151,53825.43057668951,45.35669021774079,431.45016120131004,0
1152,34927.9936100356,54.1529471762478,1957.0579294027696,0
1153,53287.385024596,59.559924845583716,4432.66544443383,0
1154,32032.5567433611,50.1174370483495,4582.93827444975,0
1155,48405.726805795,47.9328826097772,3766.6144347919103,0
1156,46132.9140514135,26.909398734569503,3216.4912546542305,0
1157,29049.071487970697,57.7825545510277,2562.69555387066,0
1158,68550.6878583692,19.3611887819134,3879.6726518436094,0
1159,47474.81960104781,37.8746449518949,5083.72827173068,0
1160,50021.65540819991,23.816679108887897,1054.26808471871,0
1161,64089.1319070943,37.31044758204371,6272.78844958014,0
1162,28451.7055656761,41.6010754276067,1042.8503755962402,0
1163,58132.4712652713,29.380949851125497,5491.03560172096,0
1164,30961.166140623398,32.1142866155133,162.79559613813998,0
1165,64162.649614736394,53.855563072953395,6938.012519684549,0
1166,67470.11702274901,52.2326373639517,12715.2947207366,0
1167,68263.7662440538,42.6429535117932,4124.33040419948,0
1168,42889.3341613002,57.5066961911507,6340.708854775439,0
1169,20155.792362056698,41.92236195551229,3489.95714756947,0
1170,58178.614573553205,49.692794545088,10948.4994895604,0
1171,45735.4556932114,52.8210372370668,2944.5373541645,0
1172,30037.203133106206,38.684920226223795,1247.01279101851,0
1173,64392.5122148357,37.802182244136894,4513.24371213783,0
1174,26291.375798173198,52.401542617473794,1094.17752939053,0
1175,36008.3809983917,20.6262163859792,3709.3044307035298,0
1176,54953.9796588942,44.6922360216267,365.646185165774,0
1177,28753.325487487004,49.4034802741371,4990.3690908292,0
1178,41993.9843169414,36.1928164209239,6644.34421410885,0
1179,56696.458596270495,57.5202533886768,9686.63030666495,0
1180,51906.0461595654,36.5730408038944,10235.2726101919,0
1181,30939.3933787942,47.893444801215104,6115.82233293271,0
1182,38520.7239701413,56.673720970284215,4176.9499552691605,0
1183,33489.0398592688,25.971044015605006,3581.6550468118603,0
1184,52836.0064304434,38.251363176386796,5671.64432790405,0
1185,51733.287509996386,24.9149514483288,7906.14117885321,1
1186,41273.771498818,32.0903953830712,3299.88507211045,0
1187,68223.6843090504,28.990415092092,7364.001944720329,0
1188,28222.8789106011,40.3313677939586,613.240620104445,0
1189,21921.3610794395,62.327230100054294,1901.14392165499,0
1190,38852.933018933996,27.050294155255,7513.18286435755,1
1191,59621.3676431216,54.15061886236071,7014.62270759084,0
1192,41377.745596692,45.861661574337596,5324.04818485217,0
1193,54405.624971259414,57.1412841030397,6253.20667662182,0
1194,60103.0115666799,56.0537720862776,2632.26561303191,0
1195,67528.6542088725,52.88850155426189,7877.415131351679,0
1196,61156.937379855706,31.8024259502999,3250.00608359258,0
1197,42955.6945967488,45.416229172609704,2962.825186247949,0
1198,46923.0467732996,36.33953380445021,3107.8837824180296,0
1199,24951.257491484303,62.0411404804327,2544.35600305062,0
1200,26267.5294233486,34.4963862220757,59.469163350624704,0
1201,64603.9208793081,33.0618317760527,11264.6911597501,1
1202,34667.0204005204,18.8531892849132,2827.28940194175,0
1203,66008.3970683627,19.4274257733487,9189.61151437781,1
1204,45840.2076200582,32.270279629621704,5299.2397193039005,0
1205,32188.016239088,49.428864156361705,4659.9533251724,0
1206,50289.664748124815,24.0740541960113,6127.38168790854,1
1207,36837.5308508985,54.7285039871931,1598.18356896296,0
1208,28852.0338060334,44.211523932404795,5705.98616300577,0
1209,68127.1668104455,47.952311197761404,12099.9702958367,0
1210,41349.1225149482,53.85620698146521,8083.23220068418,0
1211,69132.4625792913,33.471181642264106,7621.410218952421,0
1212,38477.3255954497,27.346331781707697,289.57658198580503,0
1213,68291.1536470056,46.79353807307779,9577.95514323174,0
1214,58074.6065406129,59.798669480253,8551.25989324198,0
1215,26867.1082612127,32.622299618087695,1730.1519065694001,0
1216,32348.450149875098,59.7523865732364,3229.82006262472,0
1217,31044.3917568773,49.93586833216251,4465.872768882849,0
1218,29279.7497869469,18.813098603393897,2291.9881185651802,0
1219,35145.100187510296,47.79338271869351,510.739968904777,0
1220,44405.280663631915,34.3825240558945,3917.876098203879,0
1221,42059.6369006671,55.2906857491471,5310.271528649289,0
1222,28612.203062512002,58.8616898772307,4948.488069855121,0
1223,46546.7045479454,60.759744698647395,254.843578632033,0
1224,22832.3239297606,32.516422502230895,3318.4077865437102,1
1225,21565.921539440802,44.126585404854296,4136.76112621072,0
1226,26078.2135813497,31.8068806584924,3665.88089899456,1
1227,60503.547852858894,20.1184142031707,6766.53302048682,0
1228,31233.307758811894,41.7040518331341,1662.4536164880801,0
1229,34505.800930783196,49.324420366436215,2151.6965921599804,0
1230,35485.1182713173,47.3888703114353,2482.0422504401604,0
1231,45986.3534010947,20.287295401561998,7112.926157135659,1
1232,43308.1789803691,34.8313612546772,6777.19824623253,1
1233,53284.1196795925,32.1432149559259,849.545184282307,0
1234,68398.2874779031,36.99394877487789,8106.859292919659,0
1235,64743.7070659362,56.2570123546757,4304.92910889776,0
1236,68412.6098453999,28.1551284473389,551.84308108532,0
1237,59695.1071452349,27.9032980892807,8889.92840808923,1
1238,32406.5707321279,20.9865613454022,3394.65824024028,0
1239,33184.1959781013,60.3747715908103,4580.097830766021,0
1240,47688.2505742833,34.567089017480605,1377.01840698314,0
1241,42591.5952352807,45.1165599925444,4602.24584082719,0
1242,34051.5280421823,35.7456523925066,6224.15288632328,0
1243,61800.0343837775,29.665795951150397,9143.611708737571,1
1244,45360.716274008206,27.075747632421603,4569.99498661641,0
1245,20252.123456448302,27.441609795671,3360.0594135198908,1
1246,30134.7096031532,43.81722831539809,958.998081921469,0
1247,56217.326496262096,51.5822805562057,2866.5858997554997,0
1248,31722.7309499867,34.851817262359,2877.7561038956,0
1249,60178.4461922944,33.2614089385606,3203.61543829573,0
1250,51144.2430480383,37.8379998626187,3411.65642431526,0
1251,22449.077391065697,35.7657792968675,1187.4269503018,0
1252,44932.875111699104,27.147057728841897,622.912810540852,0
1253,40929.4839412905,20.254605967551502,2352.28711613826,0
1254,31092.2677209601,43.8322064899839,5617.993125845799,0
1255,44743.551632855095,53.0562619292177,2574.70775577185,0
1256,60770.229022018604,33.6267267125659,2242.8257603424104,0
1257,43528.4843132831,59.8920270679519,2264.72515178074,0
1258,25008.9495256543,63.2171484744176,2941.0281549276397,0
1259,47433.4154208191,60.4551652302034,9139.14371046925,0
1260,50064.346373546905,29.3425137042068,417.6331058416769,0
1261,60348.413563333495,60.4467903710902,3037.9681472571,0
1262,67471.1271002889,26.9233536557294,4448.41232274551,0
1263,30492.875671479902,61.6792429047637,4834.73864381419,0
1264,25640.0788831525,22.656479598488694,3105.4430213977307,1
1265,55040.758165996514,52.7144841141999,8352.061533316,0
1266,34476.7063786276,23.350987263955197,898.133906760723,0
1267,23345.8664547652,38.290174844674794,4548.11028864043,0
1268,24426.029871683597,34.6964232595637,823.8351619830188,0
1269,65849.8896681704,30.9688468878157,5051.30238814197,0
1270,60454.5256518759,41.0516049601138,7875.070925940841,0
1271,22680.318430066094,55.0915878899395,1743.7746848123404,0
1272,44471.873731818094,19.613058435730604,5883.6605578909985,1
1273,46572.320004925095,59.1216496378183,721.3416051022009,0
1274,24369.8412482627,61.739379307255106,1366.53602502689,0
1275,56830.2728631534,37.1631140722893,10462.740449564399,0
1276,46942.9965177551,55.6415401669219,2187.0654844887,0
1277,42521.7907107435,54.7489202921279,6745.81770760811,0
1278,63188.328528776794,51.1416294490919,3960.8556473890703,0
1279,29410.1775204763,23.498164993710798,812.3235343063901,0
1280,46668.628468178205,57.83494209544729,1833.48584968453,0
1281,62693.26957874,22.5268648453057,5321.71255785555,0
1282,65307.1274794638,23.7231658161618,1906.7955301891895,0
1283,59589.0642888844,20.609764122404197,4191.7158557146,0
1284,41019.5487947203,23.2542530363426,3005.82686432775,0
1285,48058.871382381796,47.7453528800979,6527.99022211544,0
1286,50208.5300209001,35.0276599256322,729.6044302940428,0
1287,62526.88792767,61.0521709173918,5835.54239114684,0
1288,48192.185610532804,29.7553181806579,5026.47455722886,0
1289,30884.0567292646,31.2778618824668,4099.90204534619,1
1290,36965.7424790785,53.762358619831495,6333.39158836421,0
1291,43536.0389109701,27.866907121148,6427.726092600339,1
1292,69181.6640598699,39.236582591663996,1173.7409424047,0
1293,64233.040697872595,26.7145613217726,12104.534207988501,1
1294,52593.5150613077,19.534981993027,811.907862473912,0
1295,32282.251752913,42.63495588768271,3345.9419579997602,0
1296,54077.843278646505,57.120660287793704,7149.066896488222,0
1297,51595.3574841842,28.4618167453445,385.40336251160005,0
1298,23097.376483492597,53.76303351297971,4517.5798007499,0
1299,27407.056202646294,26.159438316244607,2949.93167350781,0
1300,64395.29806841161,63.1713196481578,10054.634638852,0
1301,60432.2166577913,41.9223259263672,6300.8689387081395,0
1302,42990.9828281961,29.5288083860651,4665.58102065705,0
1303,41581.8899217993,22.851220672950106,7895.112865175709,1
1304,53289.0652935021,47.4598436788656,8047.14075406577,0
1305,22372.5052364171,31.493049539625602,1118.92606413711,0
1306,57119.7396889329,22.334487610496602,10211.7219327373,1
1307,31112.059419974703,49.6160042271949,424.352131596398,0
1308,68936.32135353981,43.3650562143885,11073.1585048799,0
1309,20436.3312851638,56.940966158174,2356.18197012062,0
1310,20583.6121737957,21.989767443854397,53.1862073427052,0
1311,58988.305802922696,19.9765913961455,4728.25954236021,0
1312,45311.831838917,26.92821499845011,3103.8122277069,0
1313,60856.830985285305,37.070500629954,10238.4962972866,0
1314,45818.2832505554,48.450839356519296,8137.1644030735,0
1315,20904.5554790646,41.0178787028417,2606.0237760494,0
1316,49908.2918674685,29.550940380897398,2903.03612840759,0
1317,55988.295276183606,31.0870394702069,7745.75480897024,1
1318,62125.258105807,21.085867640562398,5700.45719520566,0
1319,48822.7209588513,60.9443494593725,599.347887026431,0
1320,29976.8290994689,57.666153101250494,3796.03274043959,0
1321,41944.268187508,61.1350629273802,1203.70052925741,0
1322,36970.3604420647,33.7045991150662,1268.5063826011901,0
1323,39992.7191133611,20.826679904013893,4999.2020148962,1
1324,42450.5430436693,61.6142461770214,6210.280586951011,0
1325,42146.93762362,23.7205218081363,7367.25824696371,1
1326,52841.5164374746,18.446023380383803,5957.3863235362915,0
1327,66418.9563062973,62.64878625748681,9340.54446223252,0
1328,44047.666555270596,27.313371989876,2096.9175014220605,0
1329,24821.214126422998,19.2439025938511,874.324255506621,0
1330,35583.6185440421,63.054397157393396,27.252482247280398,0
1331,25289.6072389558,21.2805633465759,2130.79353472588,0
1332,39770.128664095,45.190938007086494,280.878547416661,0
1333,59511.1387013458,29.2741105407476,2520.51445210598,0
1334,51211.6540386342,45.6285682567395,4093.360006036261,0
1335,56530.4972743616,45.544928309973294,5957.993317069289,0
1336,42604.4629816897,41.936381030827796,7942.16814459979,0
1337,66642.0077485964,56.167668717913294,4958.067775507941,0
1338,35527.8344871476,47.4495290615596,325.119591532296,0
1339,66896.7653112486,31.5454680258408,387.394420295952,0
1340,51980.359542649196,35.4157032864168,6243.04502975119,0
1341,40081.4205571078,43.1167432819493,770.7775495685298,0
